300,574, 465, 109,581, 460, 121,552, 481, 71,586, 455, 131
304,574, 465, 109,580, 460, 120,553, 482, 71,587, 456, 131
308,574, 464, 110,580, 460, 120,553, 482, 71,586, 455, 131
312,574, 464, 110,579, 459, 120,552, 482, 70,586, 454, 132
316,573, 464, 109,579, 459, 120,552, 480, 72,584, 454, 130
320,575, 465, 110,581, 461, 120,552, 481, 71,585, 455, 130
324,574, 465, 109,580, 460, 120,553, 482, 71,587, 455, 132
328,574, 464, 110,580, 460, 120,553, 482, 71,586, 455, 131
332,574, 464, 110,579, 458, 121,552, 481, 71,586, 455, 131
336,573, 464, 109,580, 459, 121,551, 480, 71,585, 454, 131
340,575, 466, 109,580, 461, 119,553, 482, 71,586, 455, 131
344,574, 465, 109,580, 460, 120,553, 483, 70,586, 455, 131
348,574, 464, 110,580, 459, 121,553, 481, 72,586, 455, 131
352,573, 463, 110,579, 459, 120,552, 481, 71,586, 454, 132
356,574, 465, 109,580, 460, 120,551, 480, 71,585, 455, 130
360,575, 466, 109,580, 460, 120,553, 482, 71,586, 456, 130
364,574, 465, 109,580, 460, 120,552, 482, 70,586, 455, 131
368,574, 464, 110,579, 459, 120,552, 481, 71,586, 455, 131
372,573, 464, 109,579, 459, 120,553, 481, 72,585, 454, 131
376,574, 465, 109,580, 460, 120,552, 481, 71,586, 455, 131
380,575, 465, 110,580, 460, 120,553, 482, 71,587, 455, 132
384,574, 464, 110,580, 459, 121,552, 482, 70,586, 455, 131
388,574, 464, 110,580, 459, 121,553, 482, 71,586, 455, 131
392,573, 464, 109,579, 460, 119,552, 481, 71,585, 454, 131
396,575, 465, 110,580, 461, 119,552, 481, 71,586, 455, 131
400,574, 464, 110,580, 460, 120,553, 482, 71,586, 455, 131
