292,549, 482, 67,575, 462, 113,587, 452, 135,557, 476, 81
296,551, 484, 67,576, 464, 112,587, 453, 134,558, 477, 81
300,551, 484, 67,576, 463, 113,588, 455, 133,559, 477, 82
304,550, 484, 66,576, 464, 112,588, 454, 134,558, 477, 81
308,550, 484, 66,575, 461, 114,587, 454, 133,558, 477, 81
312,549, 483, 66,576, 463, 113,586, 453, 133,557, 476, 81
316,551, 484, 67,577, 464, 113,588, 454, 134,559, 477, 82
320,550, 484, 66,576, 463, 113,588, 455, 133,559, 477, 82
324,550, 484, 66,576, 463, 113,588, 454, 134,558, 477, 81
328,550, 483, 67,575, 462, 113,588, 454, 134,558, 477, 81
332,550, 483, 67,576, 464, 112,587, 452, 135,557, 476, 81
336,551, 485, 66,577, 463, 114,588, 454, 134,559, 478, 81
340,551, 483, 68,576, 463, 113,588, 454, 134,559, 477, 82
344,550, 484, 66,576, 463, 113,588, 454, 134,558, 476, 82
348,549, 482, 67,575, 462, 113,588, 453, 135,557, 475, 82
352,550, 484, 66,576, 464, 112,587, 453, 134,558, 477, 81
356,551, 484, 67,576, 464, 112,588, 455, 133,559, 478, 81
360,550, 484, 66,576, 463, 113,587, 454, 133,558, 477, 81
364,550, 483, 67,576, 463, 113,588, 454, 134,558, 477, 81
368,549, 483, 66,575, 463, 112,587, 452, 135,557, 475, 82
372,551, 484, 67,577, 464, 113,587, 454, 133,559, 477, 82
376,550, 484, 66,576, 464, 112,588, 455, 133,559, 477, 82
